"","GEOID","NAME","variable","estimate","moe"
"11570","53033031904","Census Tract 319.04; King County; Washington","B25075_014",0,13
"11571","53033031904","Census Tract 319.04; King County; Washington","B25075_015",8,13
"11572","53033031904","Census Tract 319.04; King County; Washington","B25075_016",0,13
"11573","53033031904","Census Tract 319.04; King County; Washington","B25075_017",0,13
"11574","53033031904","Census Tract 319.04; King County; Washington","B25075_018",0,13
"11575","53033031904","Census Tract 319.04; King County; Washington","B25075_019",0,13
"11576","53033031904","Census Tract 319.04; King County; Washington","B25075_020",0,13
"11577","53033031904","Census Tract 319.04; King County; Washington","B25075_021",26,25
"11578","53033031904","Census Tract 319.04; King County; Washington","B25075_022",35,29
"11579","53033031904","Census Tract 319.04; King County; Washington","B25075_023",412,82
"11580","53033031904","Census Tract 319.04; King County; Washington","B25075_024",219,80
"11581","53033031904","Census Tract 319.04; King County; Washington","B25075_025",409,175
"11582","53033031904","Census Tract 319.04; King County; Washington","B25075_026",39,38
"11583","53033031904","Census Tract 319.04; King County; Washington","B25075_027",18,22
"11584","53033031906","Census Tract 319.06; King County; Washington","B25075_001",1158,142
"11585","53033031906","Census Tract 319.06; King County; Washington","B25075_002",11,18
"11586","53033031906","Census Tract 319.06; King County; Washington","B25075_003",39,56
"11587","53033031906","Census Tract 319.06; King County; Washington","B25075_004",0,13
"11588","53033031906","Census Tract 319.06; King County; Washington","B25075_005",0,13
"11589","53033031906","Census Tract 319.06; King County; Washington","B25075_006",0,13
"11590","53033031906","Census Tract 319.06; King County; Washington","B25075_007",0,13
"11591","53033031906","Census Tract 319.06; King County; Washington","B25075_008",0,13
"11592","53033031906","Census Tract 319.06; King County; Washington","B25075_009",0,13
"11593","53033031906","Census Tract 319.06; King County; Washington","B25075_010",0,13
"11594","53033031906","Census Tract 319.06; King County; Washington","B25075_011",0,13
"11595","53033031906","Census Tract 319.06; King County; Washington","B25075_012",0,13
"11596","53033031906","Census Tract 319.06; King County; Washington","B25075_013",0,13
"11597","53033031906","Census Tract 319.06; King County; Washington","B25075_014",10,15
"11598","53033031906","Census Tract 319.06; King County; Washington","B25075_015",38,59
"11599","53033031906","Census Tract 319.06; King County; Washington","B25075_016",7,12
"11600","53033031906","Census Tract 319.06; King County; Washington","B25075_017",7,11
"11601","53033031906","Census Tract 319.06; King County; Washington","B25075_018",0,13
"11602","53033031906","Census Tract 319.06; King County; Washington","B25075_019",8,14
"11603","53033031906","Census Tract 319.06; King County; Washington","B25075_020",43,67
"11604","53033031906","Census Tract 319.06; King County; Washington","B25075_021",19,22
"11605","53033031906","Census Tract 319.06; King County; Washington","B25075_022",109,70
"11606","53033031906","Census Tract 319.06; King County; Washington","B25075_023",325,98
"11607","53033031906","Census Tract 319.06; King County; Washington","B25075_024",302,99
"11608","53033031906","Census Tract 319.06; King County; Washington","B25075_025",210,68
"11609","53033031906","Census Tract 319.06; King County; Washington","B25075_026",20,20
"11610","53033031906","Census Tract 319.06; King County; Washington","B25075_027",10,16
"11611","53033031908","Census Tract 319.08; King County; Washington","B25075_001",965,138
"11612","53033031908","Census Tract 319.08; King County; Washington","B25075_002",11,17
"11613","53033031908","Census Tract 319.08; King County; Washington","B25075_003",0,13
"11614","53033031908","Census Tract 319.08; King County; Washington","B25075_004",0,13
"11615","53033031908","Census Tract 319.08; King County; Washington","B25075_005",0,13
"11616","53033031908","Census Tract 319.08; King County; Washington","B25075_006",0,13
"11617","53033031908","Census Tract 319.08; King County; Washington","B25075_007",0,13
"11618","53033031908","Census Tract 319.08; King County; Washington","B25075_008",0,13
"11619","53033031908","Census Tract 319.08; King County; Washington","B25075_009",0,13
"11620","53033031908","Census Tract 319.08; King County; Washington","B25075_010",0,13
"11621","53033031908","Census Tract 319.08; King County; Washington","B25075_011",0,13
"11622","53033031908","Census Tract 319.08; King County; Washington","B25075_012",4,13
"11623","53033031908","Census Tract 319.08; King County; Washington","B25075_013",12,15
"11624","53033031908","Census Tract 319.08; King County; Washington","B25075_014",0,13
"11625","53033031908","Census Tract 319.08; King County; Washington","B25075_015",7,14
"11626","53033031908","Census Tract 319.08; King County; Washington","B25075_016",7,11
"11627","53033031908","Census Tract 319.08; King County; Washington","B25075_017",45,46
"11628","53033031908","Census Tract 319.08; King County; Washington","B25075_018",22,24
"11629","53033031908","Census Tract 319.08; King County; Washington","B25075_019",50,52
"11630","53033031908","Census Tract 319.08; King County; Washington","B25075_020",148,103
"11631","53033031908","Census Tract 319.08; King County; Washington","B25075_021",94,56
"11632","53033031908","Census Tract 319.08; King County; Washington","B25075_022",36,38
"11633","53033031908","Census Tract 319.08; King County; Washington","B25075_023",211,73
"11634","53033031908","Census Tract 319.08; King County; Washington","B25075_024",269,81
"11635","53033031908","Census Tract 319.08; King County; Washington","B25075_025",39,30
"11636","53033031908","Census Tract 319.08; King County; Washington","B25075_026",10,16
"11637","53033031908","Census Tract 319.08; King County; Washington","B25075_027",0,13
"11638","53033031909","Census Tract 319.09; King County; Washington","B25075_001",820,138
"11639","53033031909","Census Tract 319.09; King County; Washington","B25075_002",0,13
"11640","53033031909","Census Tract 319.09; King County; Washington","B25075_003",0,13
"11641","53033031909","Census Tract 319.09; King County; Washington","B25075_004",0,13
"11642","53033031909","Census Tract 319.09; King County; Washington","B25075_005",0,13
"11643","53033031909","Census Tract 319.09; King County; Washington","B25075_006",0,13
"11644","53033031909","Census Tract 319.09; King County; Washington","B25075_007",0,13
"11645","53033031909","Census Tract 319.09; King County; Washington","B25075_008",0,13
"11646","53033031909","Census Tract 319.09; King County; Washington","B25075_009",0,13
"11647","53033031909","Census Tract 319.09; King County; Washington","B25075_010",7,12
"11648","53033031909","Census Tract 319.09; King County; Washington","B25075_011",0,13
"11649","53033031909","Census Tract 319.09; King County; Washington","B25075_012",0,13
"11650","53033031909","Census Tract 319.09; King County; Washington","B25075_013",0,13
"11651","53033031909","Census Tract 319.09; King County; Washington","B25075_014",0,13
"11652","53033031909","Census Tract 319.09; King County; Washington","B25075_015",0,13
"11653","53033031909","Census Tract 319.09; King County; Washington","B25075_016",0,13
"11654","53033031909","Census Tract 319.09; King County; Washington","B25075_017",0,13
"11655","53033031909","Census Tract 319.09; King County; Washington","B25075_018",0,13
"11656","53033031909","Census Tract 319.09; King County; Washington","B25075_019",0,13
"11657","53033031909","Census Tract 319.09; King County; Washington","B25075_020",26,26
"11658","53033031909","Census Tract 319.09; King County; Washington","B25075_021",43,30
"11659","53033031909","Census Tract 319.09; King County; Washington","B25075_022",16,18
"11660","53033031909","Census Tract 319.09; King County; Washington","B25075_023",364,123
"11661","53033031909","Census Tract 319.09; King County; Washington","B25075_024",294,85
"11662","53033031909","Census Tract 319.09; King County; Washington","B25075_025",70,43
"11663","53033031909","Census Tract 319.09; King County; Washington","B25075_026",0,13
"11664","53033031909","Census Tract 319.09; King County; Washington","B25075_027",0,13
"11665","53033031910","Census Tract 319.10; King County; Washington","B25075_001",1427,208
"11666","53033031910","Census Tract 319.10; King County; Washington","B25075_002",17,28
"11667","53033031910","Census Tract 319.10; King County; Washington","B25075_003",14,22
"11668","53033031910","Census Tract 319.10; King County; Washington","B25075_004",14,21
"11669","53033031910","Census Tract 319.10; King County; Washington","B25075_005",0,13
"11670","53033031910","Census Tract 319.10; King County; Washington","B25075_006",0,13
"11671","53033031910","Census Tract 319.10; King County; Washington","B25075_007",0,13
"11672","53033031910","Census Tract 319.10; King County; Washington","B25075_008",0,13
"11673","53033031910","Census Tract 319.10; King County; Washington","B25075_009",0,13
"11674","53033031910","Census Tract 319.10; King County; Washington","B25075_010",0,13
"11675","53033031910","Census Tract 319.10; King County; Washington","B25075_011",0,13
"11676","53033031910","Census Tract 319.10; King County; Washington","B25075_012",0,13
"11677","53033031910","Census Tract 319.10; King County; Washington","B25075_013",0,13
"11678","53033031910","Census Tract 319.10; King County; Washington","B25075_014",0,13
"11679","53033031910","Census Tract 319.10; King County; Washington","B25075_015",0,13
"11680","53033031910","Census Tract 319.10; King County; Washington","B25075_016",10,16
"11681","53033031910","Census Tract 319.10; King County; Washington","B25075_017",0,13
"11682","53033031910","Census Tract 319.10; King County; Washington","B25075_018",10,17
"11683","53033031910","Census Tract 319.10; King County; Washington","B25075_019",31,34
"11684","53033031910","Census Tract 319.10; King County; Washington","B25075_020",38,43
"11685","53033031910","Census Tract 319.10; King County; Washington","B25075_021",124,82
"11686","53033031910","Census Tract 319.10; King County; Washington","B25075_022",91,54
"11687","53033031910","Census Tract 319.10; King County; Washington","B25075_023",720,201
"11688","53033031910","Census Tract 319.10; King County; Washington","B25075_024",290,94
"11689","53033031910","Census Tract 319.10; King County; Washington","B25075_025",14,18
"11690","53033031910","Census Tract 319.10; King County; Washington","B25075_026",0,13
"11691","53033031910","Census Tract 319.10; King County; Washington","B25075_027",54,78
"11692","53033031911","Census Tract 319.11; King County; Washington","B25075_001",1180,186
"11693","53033031911","Census Tract 319.11; King County; Washington","B25075_002",0,13
"11694","53033031911","Census Tract 319.11; King County; Washington","B25075_003",0,13
"11695","53033031911","Census Tract 319.11; King County; Washington","B25075_004",0,13
"11696","53033031911","Census Tract 319.11; King County; Washington","B25075_005",0,13
"11697","53033031911","Census Tract 319.11; King County; Washington","B25075_006",0,13
"11698","53033031911","Census Tract 319.11; King County; Washington","B25075_007",0,13
"11699","53033031911","Census Tract 319.11; King County; Washington","B25075_008",0,13
"11700","53033031911","Census Tract 319.11; King County; Washington","B25075_009",0,13
"11701","53033031911","Census Tract 319.11; King County; Washington","B25075_010",0,13
"11702","53033031911","Census Tract 319.11; King County; Washington","B25075_011",18,28
"11703","53033031911","Census Tract 319.11; King County; Washington","B25075_012",0,13
"11704","53033031911","Census Tract 319.11; King County; Washington","B25075_013",0,13
"11705","53033031911","Census Tract 319.11; King County; Washington","B25075_014",0,13
"11706","53033031911","Census Tract 319.11; King County; Washington","B25075_015",0,13
"11707","53033031911","Census Tract 319.11; King County; Washington","B25075_016",0,13
"11708","53033031911","Census Tract 319.11; King County; Washington","B25075_017",0,13
"11709","53033031911","Census Tract 319.11; King County; Washington","B25075_018",0,13
"11710","53033031911","Census Tract 319.11; King County; Washington","B25075_019",13,22
"11711","53033031911","Census Tract 319.11; King County; Washington","B25075_020",0,13
"11712","53033031911","Census Tract 319.11; King County; Washington","B25075_021",0,13
"11713","53033031911","Census Tract 319.11; King County; Washington","B25075_022",15,18
"11714","53033031911","Census Tract 319.11; King County; Washington","B25075_023",719,205
"11715","53033031911","Census Tract 319.11; King County; Washington","B25075_024",343,115
"11716","53033031911","Census Tract 319.11; King County; Washington","B25075_025",63,41
"11717","53033031911","Census Tract 319.11; King County; Washington","B25075_026",0,13
"11718","53033031911","Census Tract 319.11; King County; Washington","B25075_027",9,14
"11719","53033031912","Census Tract 319.12; King County; Washington","B25075_001",1164,242
"11720","53033031912","Census Tract 319.12; King County; Washington","B25075_002",0,13
"11721","53033031912","Census Tract 319.12; King County; Washington","B25075_003",9,15
"11722","53033031912","Census Tract 319.12; King County; Washington","B25075_004",43,61
"11723","53033031912","Census Tract 319.12; King County; Washington","B25075_005",0,13
"11724","53033031912","Census Tract 319.12; King County; Washington","B25075_006",0,13
"11725","53033031912","Census Tract 319.12; King County; Washington","B25075_007",0,13
"11726","53033031912","Census Tract 319.12; King County; Washington","B25075_008",0,13
"11727","53033031912","Census Tract 319.12; King County; Washington","B25075_009",6,13
"11728","53033031912","Census Tract 319.12; King County; Washington","B25075_010",0,13
"11729","53033031912","Census Tract 319.12; King County; Washington","B25075_011",7,12
"11730","53033031912","Census Tract 319.12; King County; Washington","B25075_012",0,13
"11731","53033031912","Census Tract 319.12; King County; Washington","B25075_013",0,13
"11732","53033031912","Census Tract 319.12; King County; Washington","B25075_014",0,13
"11733","53033031912","Census Tract 319.12; King County; Washington","B25075_015",0,13
"11734","53033031912","Census Tract 319.12; King County; Washington","B25075_016",0,13
"11735","53033031912","Census Tract 319.12; King County; Washington","B25075_017",0,13
"11736","53033031912","Census Tract 319.12; King County; Washington","B25075_018",0,13
"11737","53033031912","Census Tract 319.12; King County; Washington","B25075_019",0,13
"11738","53033031912","Census Tract 319.12; King County; Washington","B25075_020",43,64
"11739","53033031912","Census Tract 319.12; King County; Washington","B25075_021",84,63
"11740","53033031912","Census Tract 319.12; King County; Washington","B25075_022",122,74
"11741","53033031912","Census Tract 319.12; King County; Washington","B25075_023",461,237
"11742","53033031912","Census Tract 319.12; King County; Washington","B25075_024",172,89
"11743","53033031912","Census Tract 319.12; King County; Washington","B25075_025",205,137
"11744","53033031912","Census Tract 319.12; King County; Washington","B25075_026",12,17
"11745","53033031912","Census Tract 319.12; King County; Washington","B25075_027",0,13
"11746","53033031913","Census Tract 319.13; King County; Washington","B25075_001",1128,184
"11747","53033031913","Census Tract 319.13; King County; Washington","B25075_002",8,14
"11748","53033031913","Census Tract 319.13; King County; Washington","B25075_003",0,13
"11749","53033031913","Census Tract 319.13; King County; Washington","B25075_004",0,13
"11750","53033031913","Census Tract 319.13; King County; Washington","B25075_005",0,13
"11751","53033031913","Census Tract 319.13; King County; Washington","B25075_006",0,13
"11752","53033031913","Census Tract 319.13; King County; Washington","B25075_007",0,13
"11753","53033031913","Census Tract 319.13; King County; Washington","B25075_008",0,13
"11754","53033031913","Census Tract 319.13; King County; Washington","B25075_009",0,13
"11755","53033031913","Census Tract 319.13; King County; Washington","B25075_010",0,13
"11756","53033031913","Census Tract 319.13; King County; Washington","B25075_011",0,13
"11757","53033031913","Census Tract 319.13; King County; Washington","B25075_012",0,13
"11758","53033031913","Census Tract 319.13; King County; Washington","B25075_013",0,13
"11759","53033031913","Census Tract 319.13; King County; Washington","B25075_014",0,13
"11760","53033031913","Census Tract 319.13; King County; Washington","B25075_015",0,13
"11761","53033031913","Census Tract 319.13; King County; Washington","B25075_016",0,13
"11762","53033031913","Census Tract 319.13; King County; Washington","B25075_017",0,13
"11763","53033031913","Census Tract 319.13; King County; Washington","B25075_018",0,13
"11764","53033031913","Census Tract 319.13; King County; Washington","B25075_019",0,13
"11765","53033031913","Census Tract 319.13; King County; Washington","B25075_020",0,13
"11766","53033031913","Census Tract 319.13; King County; Washington","B25075_021",34,37
"11767","53033031913","Census Tract 319.13; King County; Washington","B25075_022",7,13
"11768","53033031913","Census Tract 319.13; King County; Washington","B25075_023",452,134
"11769","53033031913","Census Tract 319.13; King County; Washington","B25075_024",333,160
"11770","53033031913","Census Tract 319.13; King County; Washington","B25075_025",258,131
"11771","53033031913","Census Tract 319.13; King County; Washington","B25075_026",36,38
"11772","53033031913","Census Tract 319.13; King County; Washington","B25075_027",0,13
"11773","53033032002","Census Tract 320.02; King County; Washington","B25075_001",929,126
"11774","53033032002","Census Tract 320.02; King County; Washington","B25075_002",9,13
"11775","53033032002","Census Tract 320.02; King County; Washington","B25075_003",0,13
"11776","53033032002","Census Tract 320.02; King County; Washington","B25075_004",0,13
"11777","53033032002","Census Tract 320.02; King County; Washington","B25075_005",0,13
"11778","53033032002","Census Tract 320.02; King County; Washington","B25075_006",3,6
"11779","53033032002","Census Tract 320.02; King County; Washington","B25075_007",0,13
"11780","53033032002","Census Tract 320.02; King County; Washington","B25075_008",0,13
"11781","53033032002","Census Tract 320.02; King County; Washington","B25075_009",0,13
"11782","53033032002","Census Tract 320.02; King County; Washington","B25075_010",0,13
"11783","53033032002","Census Tract 320.02; King County; Washington","B25075_011",0,13
"11784","53033032002","Census Tract 320.02; King County; Washington","B25075_012",0,13
"11785","53033032002","Census Tract 320.02; King County; Washington","B25075_013",0,13
"11786","53033032002","Census Tract 320.02; King County; Washington","B25075_014",36,33
"11787","53033032002","Census Tract 320.02; King County; Washington","B25075_015",0,13
"11788","53033032002","Census Tract 320.02; King County; Washington","B25075_016",0,13
"11789","53033032002","Census Tract 320.02; King County; Washington","B25075_017",0,13
"11790","53033032002","Census Tract 320.02; King County; Washington","B25075_018",4,7
"11791","53033032002","Census Tract 320.02; King County; Washington","B25075_019",0,13
"11792","53033032002","Census Tract 320.02; King County; Washington","B25075_020",18,15
"11793","53033032002","Census Tract 320.02; King County; Washington","B25075_021",11,17
"11794","53033032002","Census Tract 320.02; King County; Washington","B25075_022",57,54
"11795","53033032002","Census Tract 320.02; King County; Washington","B25075_023",192,87
"11796","53033032002","Census Tract 320.02; King County; Washington","B25075_024",283,93
"11797","53033032002","Census Tract 320.02; King County; Washington","B25075_025",185,67
"11798","53033032002","Census Tract 320.02; King County; Washington","B25075_026",114,63
"11799","53033032002","Census Tract 320.02; King County; Washington","B25075_027",17,20
"11800","53033032003","Census Tract 320.03; King County; Washington","B25075_001",1921,208
"11801","53033032003","Census Tract 320.03; King County; Washington","B25075_002",12,18
"11802","53033032003","Census Tract 320.03; King County; Washington","B25075_003",0,19
"11803","53033032003","Census Tract 320.03; King County; Washington","B25075_004",0,19
"11804","53033032003","Census Tract 320.03; King County; Washington","B25075_005",0,19
"11805","53033032003","Census Tract 320.03; King County; Washington","B25075_006",0,19
"11806","53033032003","Census Tract 320.03; King County; Washington","B25075_007",0,19
"11807","53033032003","Census Tract 320.03; King County; Washington","B25075_008",0,19
"11808","53033032003","Census Tract 320.03; King County; Washington","B25075_009",0,19
"11809","53033032003","Census Tract 320.03; King County; Washington","B25075_010",0,19
"11810","53033032003","Census Tract 320.03; King County; Washington","B25075_011",0,19
"11811","53033032003","Census Tract 320.03; King County; Washington","B25075_012",0,19
"11812","53033032003","Census Tract 320.03; King County; Washington","B25075_013",0,19
"11813","53033032003","Census Tract 320.03; King County; Washington","B25075_014",0,19
"11814","53033032003","Census Tract 320.03; King County; Washington","B25075_015",43,41
"11815","53033032003","Census Tract 320.03; King County; Washington","B25075_016",0,19
"11816","53033032003","Census Tract 320.03; King County; Washington","B25075_017",0,19
"11817","53033032003","Census Tract 320.03; King County; Washington","B25075_018",5,8
"11818","53033032003","Census Tract 320.03; King County; Washington","B25075_019",0,19
"11819","53033032003","Census Tract 320.03; King County; Washington","B25075_020",7,11
"11820","53033032003","Census Tract 320.03; King County; Washington","B25075_021",44,36
"11821","53033032003","Census Tract 320.03; King County; Washington","B25075_022",33,25
"11822","53033032003","Census Tract 320.03; King County; Washington","B25075_023",416,135
"11823","53033032003","Census Tract 320.03; King County; Washington","B25075_024",637,197
"11824","53033032003","Census Tract 320.03; King County; Washington","B25075_025",497,119
"11825","53033032003","Census Tract 320.03; King County; Washington","B25075_026",80,75
"11826","53033032003","Census Tract 320.03; King County; Washington","B25075_027",147,98
"11827","53033032005","Census Tract 320.05; King County; Washington","B25075_001",2293,277
"11828","53033032005","Census Tract 320.05; King County; Washington","B25075_002",62,66
"11829","53033032005","Census Tract 320.05; King County; Washington","B25075_003",0,19
"11830","53033032005","Census Tract 320.05; King County; Washington","B25075_004",0,19
"11831","53033032005","Census Tract 320.05; King County; Washington","B25075_005",0,19
"11832","53033032005","Census Tract 320.05; King County; Washington","B25075_006",0,19
"11833","53033032005","Census Tract 320.05; King County; Washington","B25075_007",0,19
"11834","53033032005","Census Tract 320.05; King County; Washington","B25075_008",12,21
"11835","53033032005","Census Tract 320.05; King County; Washington","B25075_009",0,19
"11836","53033032005","Census Tract 320.05; King County; Washington","B25075_010",0,19
"11837","53033032005","Census Tract 320.05; King County; Washington","B25075_011",0,19
"11838","53033032005","Census Tract 320.05; King County; Washington","B25075_012",0,19
"11839","53033032005","Census Tract 320.05; King County; Washington","B25075_013",0,19
"11840","53033032005","Census Tract 320.05; King County; Washington","B25075_014",0,19
"11841","53033032005","Census Tract 320.05; King County; Washington","B25075_015",0,19
"11842","53033032005","Census Tract 320.05; King County; Washington","B25075_016",0,19
"11843","53033032005","Census Tract 320.05; King County; Washington","B25075_017",0,19
"11844","53033032005","Census Tract 320.05; King County; Washington","B25075_018",0,19
"11845","53033032005","Census Tract 320.05; King County; Washington","B25075_019",19,25
"11846","53033032005","Census Tract 320.05; King County; Washington","B25075_020",106,92
"11847","53033032005","Census Tract 320.05; King County; Washington","B25075_021",231,159
"11848","53033032005","Census Tract 320.05; King County; Washington","B25075_022",751,218
"11849","53033032005","Census Tract 320.05; King County; Washington","B25075_023",874,257
"11850","53033032005","Census Tract 320.05; King County; Washington","B25075_024",131,79
"11851","53033032005","Census Tract 320.05; King County; Washington","B25075_025",63,83
"11852","53033032005","Census Tract 320.05; King County; Washington","B25075_026",0,19
"11853","53033032005","Census Tract 320.05; King County; Washington","B25075_027",44,67
"11854","53033032006","Census Tract 320.06; King County; Washington","B25075_001",1631,197
"11855","53033032006","Census Tract 320.06; King County; Washington","B25075_002",28,27
"11856","53033032006","Census Tract 320.06; King County; Washington","B25075_003",0,19
"11857","53033032006","Census Tract 320.06; King County; Washington","B25075_004",0,19
"11858","53033032006","Census Tract 320.06; King County; Washington","B25075_005",0,19
"11859","53033032006","Census Tract 320.06; King County; Washington","B25075_006",0,19
"11860","53033032006","Census Tract 320.06; King County; Washington","B25075_007",0,19
"11861","53033032006","Census Tract 320.06; King County; Washington","B25075_008",15,22
"11862","53033032006","Census Tract 320.06; King County; Washington","B25075_009",0,19
"11863","53033032006","Census Tract 320.06; King County; Washington","B25075_010",0,19
"11864","53033032006","Census Tract 320.06; King County; Washington","B25075_011",0,19
"11865","53033032006","Census Tract 320.06; King County; Washington","B25075_012",0,19
"11866","53033032006","Census Tract 320.06; King County; Washington","B25075_013",0,19
"11867","53033032006","Census Tract 320.06; King County; Washington","B25075_014",0,19
"11868","53033032006","Census Tract 320.06; King County; Washington","B25075_015",36,57
"11869","53033032006","Census Tract 320.06; King County; Washington","B25075_016",0,19
"11870","53033032006","Census Tract 320.06; King County; Washington","B25075_017",0,19
"11871","53033032006","Census Tract 320.06; King County; Washington","B25075_018",0,19
"11872","53033032006","Census Tract 320.06; King County; Washington","B25075_019",0,19
"11873","53033032006","Census Tract 320.06; King County; Washington","B25075_020",32,27
"11874","53033032006","Census Tract 320.06; King County; Washington","B25075_021",21,22
"11875","53033032006","Census Tract 320.06; King County; Washington","B25075_022",212,154
"11876","53033032006","Census Tract 320.06; King County; Washington","B25075_023",774,132
"11877","53033032006","Census Tract 320.06; King County; Washington","B25075_024",450,100
"11878","53033032006","Census Tract 320.06; King County; Washington","B25075_025",28,29
"11879","53033032006","Census Tract 320.06; King County; Washington","B25075_026",0,19
"11880","53033032006","Census Tract 320.06; King County; Washington","B25075_027",35,56
"11881","53033032007","Census Tract 320.07; King County; Washington","B25075_001",1015,112
"11882","53033032007","Census Tract 320.07; King County; Washington","B25075_002",0,13
"11883","53033032007","Census Tract 320.07; King County; Washington","B25075_003",0,13
"11884","53033032007","Census Tract 320.07; King County; Washington","B25075_004",0,13
"11885","53033032007","Census Tract 320.07; King County; Washington","B25075_005",0,13
"11886","53033032007","Census Tract 320.07; King County; Washington","B25075_006",0,13
"11887","53033032007","Census Tract 320.07; King County; Washington","B25075_007",0,13
"11888","53033032007","Census Tract 320.07; King County; Washington","B25075_008",0,13
"11889","53033032007","Census Tract 320.07; King County; Washington","B25075_009",0,13
"11890","53033032007","Census Tract 320.07; King County; Washington","B25075_010",0,13
"11891","53033032007","Census Tract 320.07; King County; Washington","B25075_011",0,13
"11892","53033032007","Census Tract 320.07; King County; Washington","B25075_012",50,66
"11893","53033032007","Census Tract 320.07; King County; Washington","B25075_013",0,13
"11894","53033032007","Census Tract 320.07; King County; Washington","B25075_014",4,9
"11895","53033032007","Census Tract 320.07; King County; Washington","B25075_015",0,13
"11896","53033032007","Census Tract 320.07; King County; Washington","B25075_016",0,13
"11897","53033032007","Census Tract 320.07; King County; Washington","B25075_017",0,13
"11898","53033032007","Census Tract 320.07; King County; Washington","B25075_018",0,13
"11899","53033032007","Census Tract 320.07; King County; Washington","B25075_019",7,10
"11900","53033032007","Census Tract 320.07; King County; Washington","B25075_020",0,13
"11901","53033032007","Census Tract 320.07; King County; Washington","B25075_021",14,18
"11902","53033032007","Census Tract 320.07; King County; Washington","B25075_022",108,55
"11903","53033032007","Census Tract 320.07; King County; Washington","B25075_023",262,77
"11904","53033032007","Census Tract 320.07; King County; Washington","B25075_024",277,104
"11905","53033032007","Census Tract 320.07; King County; Washington","B25075_025",260,108
"11906","53033032007","Census Tract 320.07; King County; Washington","B25075_026",0,13
"11907","53033032007","Census Tract 320.07; King County; Washington","B25075_027",33,36
"11908","53033032008","Census Tract 320.08; King County; Washington","B25075_001",1459,196
"11909","53033032008","Census Tract 320.08; King County; Washington","B25075_002",9,14
"11910","53033032008","Census Tract 320.08; King County; Washington","B25075_003",0,13
"11911","53033032008","Census Tract 320.08; King County; Washington","B25075_004",0,13
"11912","53033032008","Census Tract 320.08; King County; Washington","B25075_005",0,13
"11913","53033032008","Census Tract 320.08; King County; Washington","B25075_006",0,13
"11914","53033032008","Census Tract 320.08; King County; Washington","B25075_007",0,13
"11915","53033032008","Census Tract 320.08; King County; Washington","B25075_008",0,13
"11916","53033032008","Census Tract 320.08; King County; Washington","B25075_009",0,13
"11917","53033032008","Census Tract 320.08; King County; Washington","B25075_010",12,18
"11918","53033032008","Census Tract 320.08; King County; Washington","B25075_011",0,13
"11919","53033032008","Census Tract 320.08; King County; Washington","B25075_012",0,13
"11920","53033032008","Census Tract 320.08; King County; Washington","B25075_013",0,13
"11921","53033032008","Census Tract 320.08; King County; Washington","B25075_014",0,13
"11922","53033032008","Census Tract 320.08; King County; Washington","B25075_015",0,13
"11923","53033032008","Census Tract 320.08; King County; Washington","B25075_016",0,13
"11924","53033032008","Census Tract 320.08; King County; Washington","B25075_017",0,13
"11925","53033032008","Census Tract 320.08; King County; Washington","B25075_018",0,13
"11926","53033032008","Census Tract 320.08; King County; Washington","B25075_019",0,13
"11927","53033032008","Census Tract 320.08; King County; Washington","B25075_020",0,13
"11928","53033032008","Census Tract 320.08; King County; Washington","B25075_021",85,90
"11929","53033032008","Census Tract 320.08; King County; Washington","B25075_022",385,133
"11930","53033032008","Census Tract 320.08; King County; Washington","B25075_023",548,165
"11931","53033032008","Census Tract 320.08; King County; Washington","B25075_024",212,82
"11932","53033032008","Census Tract 320.08; King County; Washington","B25075_025",192,92
"11933","53033032008","Census Tract 320.08; King County; Washington","B25075_026",9,14
"11934","53033032008","Census Tract 320.08; King County; Washington","B25075_027",7,11
"11935","53033032010","Census Tract 320.10; King County; Washington","B25075_001",1868,226
"11936","53033032010","Census Tract 320.10; King County; Washington","B25075_002",0,19
"11937","53033032010","Census Tract 320.10; King County; Washington","B25075_003",0,19
"11938","53033032010","Census Tract 320.10; King County; Washington","B25075_004",0,19
"11939","53033032010","Census Tract 320.10; King County; Washington","B25075_005",0,19
"11940","53033032010","Census Tract 320.10; King County; Washington","B25075_006",0,19
"11941","53033032010","Census Tract 320.10; King County; Washington","B25075_007",0,19
"11942","53033032010","Census Tract 320.10; King County; Washington","B25075_008",0,19
"11943","53033032010","Census Tract 320.10; King County; Washington","B25075_009",0,19
"11944","53033032010","Census Tract 320.10; King County; Washington","B25075_010",11,18
"11945","53033032010","Census Tract 320.10; King County; Washington","B25075_011",0,19
"11946","53033032010","Census Tract 320.10; King County; Washington","B25075_012",13,22
"11947","53033032010","Census Tract 320.10; King County; Washington","B25075_013",0,19
"11948","53033032010","Census Tract 320.10; King County; Washington","B25075_014",0,19
"11949","53033032010","Census Tract 320.10; King County; Washington","B25075_015",0,19
"11950","53033032010","Census Tract 320.10; King County; Washington","B25075_016",0,19
"11951","53033032010","Census Tract 320.10; King County; Washington","B25075_017",0,19
"11952","53033032010","Census Tract 320.10; King County; Washington","B25075_018",0,19
"11953","53033032010","Census Tract 320.10; King County; Washington","B25075_019",0,19
"11954","53033032010","Census Tract 320.10; King County; Washington","B25075_020",0,19
"11955","53033032010","Census Tract 320.10; King County; Washington","B25075_021",64,59
"11956","53033032010","Census Tract 320.10; King County; Washington","B25075_022",141,87
